Name,Type,Foundation,Price,Size,Length,Width,Bedrooms,Bathrooms,Lofts,Misc,Location,Link,City,State,Country,Days on site,Number of views,Times dreamlisted
A Beautiful Tiny Home Shell on Wheels. (THoW),Tiny House,Mobile,24000,400.0,40.0,10.0,1.0,1.0,0.0,Delivery Available,"Peterborough, Ontario, Canada",https://tinyhouselistings.com/listings/a-beautiful-tiny-home-shell-on-wheels-thow,Peterborough,Ontario,Canada,,0.0,38.0
LA Tiny House,Tiny House,Mobile,15250,110.0,15.0,8.0,0.0,1.0,0.0,Used,"Altadena, California, United States",https://tinyhouselistings.com/listings/la-tiny-house,Altadena,California,United States,,0.0,180.0
Tiny Home Qualifies for RV loan. Open to Trades,Tiny House,Mobile,49000,142.0,16.5,8.5,0.0,1.0,1.0,Delivery Available,"La Pine, Oregon, United States",https://tinyhouselistings.com/listings/tiny-home-living-open-to-trades,La Pine,Oregon,United States,,0.0,59.0
Finish this nearly complete oversized tiny home yourself!,Tiny House,Stationary,60000,533.0,40.0,13.0,1.0,1.0,0.0,New,"Madison, Wisconsin, United States",https://tinyhouselistings.com/listings/custom-partially-complete-home-for-sale,Madison,Wisconsin,United States,,0.0,183.0
Dogwood Tiny House,Tiny House,Mobile,72000,180.0,24.0,8.5,1.0,1.0,2.0,New,"Marshall, North Carolina, United States",https://tinyhouselistings.com/listings/dogwood-tiny-house,Marshall,North Carolina,United States,,0.0,115.0
26 Ft. THOW for Immediate Purchase,Tiny House,Mobile,75000,208.0,26.0,8.5,2.0,1.0,2.0,Delivery Available,"Plymouth, Michigan, United States",https://tinyhouselistings.com/listings/26-ft-thow-for-immediate-purchase,Plymouth,Michigan,United States,,0.0,66.0
"32FT Tiny House w/ Expandable Sides to 14’ Living Room, Downstairs Main Bedroom",Tiny House,Mobile,60000,344.0,32.0,14.0,1.0,1.0,1.0,New,"Odessa, Florida, United States",https://tinyhouselistings.com/listings/32ft-tiny-house-w-expandable-sides-to-14-living-room-downstairs-main-bedroom,Odessa,Florida,United States,,0.0,244.0
Gypsy Wagon truck Camper,Camper,Mobile,4000,72.0,9.0,8.0,1.0,1.0,1.0,Delivery Available,"Washington, Missouri, United States",https://tinyhouselistings.com/listings/gypsy-wagon-truck-camper,Washington,Missouri,United States,,0.0,142.0
The Big Texas - 34' Tiny Home with 2 Ground Floor Bedrooms,Tiny House,Mobile,44500,293.0,34.5,8.5,2.0,1.0,0.0,Delivery Available,"Conroe, Texas, United States",https://tinyhouselistings.com/listings/the-big-texas-34-tiny-home-with-2-ground-floor-bedrooms,Conroe,Texas,United States,,0.0,589.0
Lakefront lot for Off-the-Grid Tiny House,Parking,Mobile,300,0.0,,,0.0,0.0,0.0,Square Feet,"Barrington, New Hampshire, United States",https://tinyhouselistings.com/listings/lakefront-lot-for-off-the-grid-tiny-house,Barrington,New Hampshire,United States,,0.0,131.0
Riverfront lot for Off-the-Grid Tiny House,Parking,Mobile,300,0.0,,,0.0,0.0,0.0,Comes With Land,"BARRINGTON, New Hampshire, United States",https://tinyhouselistings.com/listings/riverfront-lot-for-off-the-grid-tiny-house,BARRINGTON,New Hampshire,United States,,0.0,92.0
Dual Loft Tiny House,Tiny House,Mobile,79000,216.0,24.0,9.0,2.0,0.0,2.0,Dual Lofts,"Hakalau, Hawaii, United States",https://tinyhouselistings.com/listings/dual-loft-tiny-house,Hakalau,Hawaii,United States,,0.0,17.0
Matt 5,Tiny House,Mobile,65000,172.0,18.0,9.5,0.0,1.0,1.0,Comes With Land,"yellowknife, Northwest Territories, Canada",https://tinyhouselistings.com/listings/matt-5,yellowknife,Northwest Territories,Canada,,0.0,12.0
Matt 5 on leased land in NWT,Tiny House,Mobile,55500,180.0,18.0,9.5,0.0,1.0,1.0,Comes With Land,"Yellowknife, Northwest Territories, Canada",https://tinyhouselistings.com/listings/matt-5-on-leased-land-in-nwt,Yellowknife,Northwest Territories,Canada,,0.0,14.0
"""Big"" red",Tiny House,Mobile,29999,150.0,20.0,8.0,0.0,1.0,2.0,Square Feet,"Cleveland, Texas, United States",https://tinyhouselistings.com/listings/big-red-tiny_house-mobile,Cleveland,Texas,United States,,0.0,38.0
Gypsy Moon Caravan,Tiny House,Mobile,29500,160.0,20.0,8.0,2.0,1.0,2.0,New,"Twain, California, United States",https://tinyhouselistings.com/listings/gypsy-moon-caravan-tiny_house-mobile,Twain,California,United States,,0.0,176.0
Finish this tiny home to your tastes!,Tiny House,Stationary,65000,392.0,28.0,14.0,1.0,1.0,0.0,New,"Madison, Wisconsin, United States",https://tinyhouselistings.com/listings/finish-this-tiny-home-to-your-tastes,Madison,Wisconsin,United States,,0.0,227.0
Gooseneck Tiny Home Trailer,Tiny House Trailer,Mobile,8000,248.0,31.0,8.0,0.0,0.0,0.0,New,"Lebanon , Connecticut, United States",https://tinyhouselistings.com/listings/gooseneck-tiny-home-trailer,Lebanon ,Connecticut,United States,,0.0,47.0
Bring your tiny house we have sites for your tiny house for RENT!,Parking,Mobile,475,0.0,35.0,8.5,0.0,0.0,0.0,Square Feet,"Leesburg, Florida, United States",https://tinyhouselistings.com/listings/lots-for-rent-for-tiny-houses,Leesburg,Florida,United States,,0.0,115.0
Gypsy wagon (project),Other,Mobile,2900,88.0,16.0,6.0,1.0,0.0,0.0,Used,"Greenville , Michigan, United States",https://tinyhouselistings.com/listings/gypsy-wagon-project,Greenville ,Michigan,United States,,0.0,61.0
Cold Weather Climates,Tiny House,Mobile,94490,176.0,22.0,8.5,2.0,1.0,2.0,Delivery Available,"Lethbridge, Alberta, Canada",https://tinyhouselistings.com/listings/cold-weather-climates-built-by-teacup-tiny-homes,Lethbridge,Alberta,Canada,,0.0,73.0
"Professionally Constructed, Beautifully Designed Tiny Home!",Tiny House,Mobile,94000,154.0,18.1,8.5,1.0,1.0,1.0,Delivery Available,"Cumberland, British Columbia, Canada",https://tinyhouselistings.com/listings/professionally-constructed-beautifully-designed-tiny-home,Cumberland,British Columbia,Canada,,0.0,46.0
Tiny Cabin,Cabin,Mobile,45000,336.0,28.0,12.0,1.0,1.0,1.0,Used,"Vanceburg, Kentucky, United States",https://tinyhouselistings.com/listings/tiny-cabin-cabin-stationary,Vanceburg,Kentucky,United States,,0.0,135.0
2018 Fleetwood Park Model in Women’s Park with water view,Park Model,Stationary,142000,260.0,34.0,11.2,1.0,1.0,1.0,Comes With Land,"Sequim, Washington, United States",https://tinyhouselistings.com/listings/2018-fleetwood-park-model-in-women-s-park-with-water-view,Sequim,Washington,United States,,0.0,51.0
The Grand Junction,Tiny House,Mobile,29500,160.0,20.0,8.0,0.0,0.0,0.0,New,"Alpharetta, Georgia, United States",https://tinyhouselistings.com/listings/the-grand-junction,Alpharetta,Georgia,United States,,0.0,216.0
Walt the Tiny House,Tiny House,Mobile,15000,176.0,22.0,8.0,0.0,1.0,1.0,Used,"Auburn, Alabama, United States",https://tinyhouselistings.com/listings/walt-the-tiny-house,Auburn,Alabama,United States,,0.0,334.0
Häuslein Sojourner Tiny House,Tiny House,Mobile,99000,306.0,26.25,8.2,1.0,1.0,1.0,Delivery Available,"Port Macquarie, New South Wales, Australia",https://tinyhouselistings.com/listings/hauslein-sojourner-tiny-house,Port Macquarie,New South Wales,Australia,,0.0,341.0
16’ Rocky Mountain Boulder Tiny House,Tiny House Shell,Mobile,20000,128.0,16.0,8.0,1.0,1.0,0.0,New,"Willoughby Hills, Ohio, United States",https://tinyhouselistings.com/listings/16-rocky-mountain-boulder-tiny-house,Willoughby Hills,Ohio,United States,,0.0,18.0
"New modern concept THOW, Microhouse, Studio",Tiny House,Mobile,24450,101.0,14.0,8.0,0.0,1.0,2.0,Delivery Available,"Broomfield, Colorado, United States",https://tinyhouselistings.com/listings/new-modern-concept-thow-microhouse-studio,Broomfield,Colorado,United States,,0.0,240.0
Private Tiny House Parking,Parking,Mobile,450,0.0,,,0.0,0.0,0.0,Square Feet,"Warner, New Hampshire, United States",https://tinyhouselistings.com/listings/tiny-house-parking-rent,Warner,New Hampshire,United States,,0.0,73.0
Your Starter Home!,Tiny House,Stationary,17000,185.0,20.25,10.25,0.0,0.0,1.0,Used,"Yakima, Washington, United States",https://tinyhouselistings.com/listings/your-starter-home,Yakima,Washington,United States,,0.0,75.0
28 Ft. of Tiny Home Living,Tiny House Trailer,Mobile,50000,330.0,28.0,8.0,2.0,1.0,2.0,New,"North Plains, Oregon, United States",https://tinyhouselistings.com/listings/28-ft-of-tiny-home-living-tiny_house,North Plains,Oregon,United States,,0.0,182.0
Beautiful 12x36 deluxe cabin!,Cabin,Mobile,50000,432.0,36.0,12.0,0.0,1.0,2.0,Used,"Mulhall, Oklahoma, United States",https://tinyhouselistings.com/listings/beautiful-12x36-deluxe-cabin,Mulhall,Oklahoma,United States,,0.0,20.0
Perfectly designed Tiny House,Tiny House,Mobile,60000,172.0,20.0,8.5,0.0,1.0,1.0,Used,"Hartwell, Georgia, United States",https://tinyhouselistings.com/listings/perfectly-designed-tiny-house,Hartwell,Georgia,United States,,0.0,97.0
Coastal Tiny House With Steel Frame,Tiny House,Mobile,79900,180.0,24.0,8.0,2.0,1.0,2.0,Delivery Available,"Oak Island, North Carolina, United States",https://tinyhouselistings.com/listings/coastal-tiny-house-with-steel-frame,Oak Island,North Carolina,United States,,0.0,406.0
Gypsy Moon Caravan,Tiny House,Mobile,25000,136.0,18.0,8.0,1.0,1.0,1.0,New,"Twain, California, United States",https://tinyhouselistings.com/listings/gypsy-moon-caravan-tiny_house,Twain,California,United States,,0.0,331.0
K2,Tiny House,Mobile,70125,200.0,26.0,8.6,3.0,1.0,2.0,Delivery Available,"Caldwell, Idaho, United States",https://tinyhouselistings.com/listings/tiny-idahomes-k2,Caldwell,Idaho,United States,,0.0,924.0
22ft | Hive House |,Tiny House,Mobile,50000,187.0,22.0,8.5,0.0,1.0,2.0,Dual Lofts,"Friant, California, United States",https://tinyhouselistings.com/listings/dreamy-tiny-house-on-wheels,Friant,California,United States,,0.0,535.0
Small Cottage City Living,Tiny House,Stationary,149500,672.0,,,2.0,1.0,0.0,Comes With Land,"Schenectady, New York, United States",https://tinyhouselistings.com/listings/small-cottage-city-living,Schenectady,New York,United States,,0.0,23.0
"""LIBERTY"" A Fire Proof European Styled Tiny home!",Tiny House,Mobile,55500,153.0,26.0,8.5,1.0,1.0,0.0,New,"Pagosa Springs, Colorado, United States",https://tinyhouselistings.com/listings/meet-liberty-live-the-dream-a-fire-resistant-home,Pagosa Springs,Colorado,United States,,1558.0,27.0
Tiny house on wheals: Smart home tech with artistic touch,Tiny House,Mobile,79000,199.0,24.0,8.5,0.0,1.0,1.0,Square Feet,"Golden , Colorado, United States",https://tinyhouselistings.com/listings/tiny-house-on-wheals-smart-home-tech-with-artistic-touch,Golden ,Colorado,United States,,2350.0,58.0
Customizable Blue Tiny Home Shell For Sale,Tiny House Shell,Mobile,18000,240.0,8.5,28.0,0.0,0.0,1.0,Delivery Available,"Saint Louis, Missouri, United States",https://tinyhouselistings.com/listings/beautiful-blue-tiny-home-shell-for-sale,Saint Louis,Missouri,United States,,4047.0,212.0
South Beach Contemporary Container Tiny Home or Office,Tiny House,Stationary,69000,340.0,,,2.0,1.0,0.0,New,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/south-beach-contemporary-container-tiny-home-or-office,Mobile,Alabama,United States,,9808.0,576.0
"Duramax Gable Top Insulated Building/Cabin/tiny house 19ft. W x 10ft, D",Tiny House Shell,Stationary,4900,190.0,10.0,19.0,1.0,0.0,0.0,New,"Commerce, California, United States",https://tinyhouselistings.com/listings/duramax-gable-top-insulated-building-cabin-tiny-house,Commerce,California,United States,,4248.0,57.0
Brentwood 2019 - Comes Standard with Solar Panel System,Tiny House,Mobile,79000,264.0,32.0,8.0,2.0,1.0,1.0,Delivery Available,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/brentwood-2019-comes-standard-with-solar-panel-system,Mobile,Alabama,United States,,7034.0,451.0
Richmond Model - Comes Standard with Solar Panel System,Tiny House,Mobile,79900,217.0,26.0,8.0,1.0,1.0,1.0,New,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/richmond-model-comes-standard-with-solar-panel-system,Mobile,Alabama,United States,,4229.0,303.0
GG's tiny house,Tiny House,Mobile,60000,240.0,31.0,8.5,1.0,1.0,0.0,New,"Turner, Oregon, United States",https://tinyhouselistings.com/listings/gg-s-tiny-house,Turner,Oregon,United States,,8298.0,213.0
Container Swimming Pool by Safe Room Designs,Other,Stationary,39900,320.0,40.0,8.0,0.0,0.0,0.0,Square Feet,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/container-swimming-pool-by-safe-room-designs,Mobile,Alabama,United States,,3720.0,208.0
Largest Tiny HOME in Nation 14x40,Tiny House,Stationary,87500,540.0,40.0,14.0,2.0,1.0,2.0,Used,"Jesse , West Virginia, United States",https://tinyhouselistings.com/listings/largest-tiny-home-in-nation-14x40,Jesse ,West Virginia,United States,,0.0,16.0
Tiny House with land,Tiny House,Stationary,110000,312.0,,,1.0,1.0,0.0,Comes With Land,"Forest Park, Georgia, United States",https://tinyhouselistings.com/listings/tiny-house-with-land-tiny_house,Forest Park,Georgia,United States,,5570.0,139.0
Stone Mountain 2019 Model,Tiny House,Mobile,76999,204.0,29.0,8.0,1.0,1.0,1.0,New,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/stone-mountain-2019-model,Mobile,Alabama,United States,,2694.0,163.0
Kentucky 2019 Model,Tiny House,Mobile,54999,150.0,20.0,8.0,1.0,1.0,1.0,New,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/kentucky-2019-model,Mobile,Alabama,United States,,5285.0,307.0
High quality shell ready for your creative interior,Tiny House Shell,Mobile,30000,160.0,21.5,8.5,0.0,0.0,1.0,New,"Hingham, Massachusetts, United States",https://tinyhouselistings.com/listings/high-quality-shell,Hingham,Massachusetts,United States,,5181.0,108.0
NEW Desert getaway camp cabin WITH LAND- and off grid solar (hipcamp rental?),Cabin,Stationary,9800,64.0,8.5,8.5,0.0,0.0,0.0,Comes With Land,"88030, New Mexico, United States",https://tinyhouselistings.com/listings/new-desert-getaway-camp-cabin-with-land-and-off-grid-solar-hipcamp-rental,88030,New Mexico,United States,,6829.0,110.0
Gypsy Inspired,Tiny House,Mobile,9000,72.0,12.0,6.0,1.0,0.0,0.0,New,"st george , Maine, United States",https://tinyhouselistings.com/listings/gypsy-inspired,st george ,Maine,United States,,6663.0,91.0
8.5x24 NW Bungalow Dual Loft Professionally Built,Tiny House,Mobile,35450,268.0,24.0,8.5,2.0,1.0,2.0,Delivery Available,"Carlsbad, California, United States",https://tinyhouselistings.com/listings/8-5-x-24-nw-bungalow-dual-loft-professionally-built-w-composting-toilet-heater-ac-hardwood-floors-ect,Carlsbad,California,United States,,11045.0,356.0
8.5 x 30 Dual Loft Caravan Professionally Built,Tiny House,Mobile,58450,368.0,9.0,30.0,2.0,1.0,2.0,New,"san marcos, California, United States",https://tinyhouselistings.com/listings/8-5-x-30-dual-loft-caravan-professionally-built-w-composting-toilet-heater-ac-hardwood-floors-ect,san marcos,California,United States,,10376.0,515.0
8.5 x 22 Custom Mobile Cottage Tiny House Bungalow Professionally built on trailer w/loft,Tiny House,Mobile,33450,198.0,9.0,22.0,1.0,1.0,1.0,Delivery Available,"san marcos, California, United States",https://tinyhouselistings.com/listings/8-5-x-22-custom-mobile-cottage-tiny-house-nw-bungalow-professionally-built-on-trailer-w-loft-tiny_house,san marcos,California,United States,,5785.0,239.0
Amazingly built pull any where tiny home,Tiny House,Mobile,58500,160.0,20.0,8.0,1.0,1.0,2.0,New,"Spearfish , South Dakota, United States",https://tinyhouselistings.com/listings/amazingly-built-pull-any-where-tiny-home,Spearfish ,South Dakota,United States,,4417.0,119.0
Magic Tiny Houses - Where Life Becomes Simple,Tiny House,Mobile,64999,195.0,26.0,7.5,2.0,1.0,1.0,New,"Mobile, Alabama, United States",https://tinyhouselistings.com/listings/magic-tiny-houses-where-life-becomes-simple,Mobile,Alabama,United States,,7556.0,306.0
Tiny House on Wheels- Move In Ready,Tiny House,Mobile,55000,160.0,24.0,8.0,0.0,1.0,1.0,Delivery Available,"Inverness, Florida, United States",https://tinyhouselistings.com/listings/tiny-house-on-wheels-tiny_house-mobile-purchase,Inverness,Florida,United States,,3.0,151.0
Luxury Living in a Tiny Package -,Tiny House,Mobile,59900,221.0,20.0,8.0,1.0,1.0,1.0,New,"Bismarck, North Dakota, United States",https://tinyhouselistings.com/listings/luxury-living-in-a-tiny-package,Bismarck,North Dakota,United States,,6394.0,367.0
The Ranch House,Park Model,Mobile,54995,399.0,32.0,15.0,1.0,1.0,0.0,Delivery Available,"Mansfield, Texas, United States",https://tinyhouselistings.com/listings/the-ranch-house,Mansfield,Texas,United States,,19356.0,1218.0
"128 sqft Tiny House in Boulder, Colorado",Tiny House,Mobile,27000,128.0,16.0,8.0,1.0,1.0,1.0,New,"Boulder, Colorado, United States",https://tinyhouselistings.com/listings/128-sqft-tiny-house-in-boulder-colorado,Boulder,Colorado,United States,,4750.0,104.0
Rose House,Tiny House,Mobile,12000,64.0,8.0,8.0,0.0,0.0,0.0,New,"Albuquerque, New Mexico, United States",https://tinyhouselistings.com/listings/rose-house,Albuquerque,New Mexico,United States,,5199.0,48.0
"Available September 1st, 2019. Very Nice Tiny Home For Rent, Country side in Texas",Tiny House,Stationary,850,405.0,40.0,14.0,1.0,1.0,0.0,Comes With Land,"Jarrell, Texas, United States",https://tinyhouselistings.com/listings/very-nice-tiny-home-for-rent-country-side-in-texas,Jarrell,Texas,United States,,0.0,19.0
Awesome New Tiny Home For Rent In Country Setting,Tiny House,Stationary,850,400.0,45.0,14.0,1.0,1.0,0.0,Comes With Land,"Jarrell, Texas, United States",https://tinyhouselistings.com/listings/awesome-new-tiny-home-for-rent-in-country-setting,Jarrell,Texas,United States,,28849.0,41.0
Luxury Big Door Tiny (24' On/Off Grid Flexible),Tiny House,Mobile,74500,244.0,24.0,8.5,1.0,1.0,1.0,New,"Cle Elum, Washington, United States",https://tinyhouselistings.com/listings/luxury-big-door-tiny-24-on-off-grid-flexible,Cle Elum,Washington,United States,,41022.0,366.0
"Bushfire resistant, Passive, Off-grid THOW.",Tiny House,Mobile,60000,173320.48552985996,614.0673675324475,289.6544186473802,1.0,1.0,2.0,Delivery Available,"Melbourne, Victoria, Australia",https://tinyhouselistings.com/listings/bushfire-resistant-passive-off-grid-tiny-house-on-wheels,Melbourne,Victoria,Australia,,40620.0,32.0
Grumman Kurbmaster (Ford 590) - Cummings Diesel 7.3,RV,Mobile,6000,132.0,22.0,6.0,0.0,0.0,0.0,Used,"Pittsburgh, Pennsylvania, United States",https://tinyhouselistings.com/listings/grumman-kurbmaster-ford-590-cummings-diesel-7-3,Pittsburgh,Pennsylvania,United States,,27394.0,57.0
Adorable Tiny Home,Tiny House,Mobile,40000,160.0,20.0,8.6,1.0,1.0,1.0,New,"McCammon, Idaho, United States",https://tinyhouselistings.com/listings/adorable-tiny-home-tiny_house,McCammon,Idaho,United States,,33980.0,81.0
Gypsy moon caravan,Tiny House,Mobile,14950,70.0,10.0,7.0,1.0,1.0,1.0,New,"Twain, California, United States",https://tinyhouselistings.com/listings/gypsy-moon-caravan,Twain,California,United States,,21500.0,214.0
